Sample_id,order_in_plate,typeofSamp,Run,Date_of_Collection,Month_of_Collection,Quarter_of_Collection,Year_of_Collection,Subnational_level0,Subnational_level1,Subnational_level2,Longitude,Latitude,Strata,sample_ampl_rate
ID00001,50,Samples,run1,11/4/20,2020-11,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.805309734513274
ID00002,42,Samples,run1,11/6/20,2020-11,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00003,74,Samples,run1,11/6/20,2020-11,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.929203539823009
ID00004,27,Samples,run1,11/6/20,2020-11,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00005,43,Samples,run1,11/7/20,2020-11,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00007,59,Samples,run1,11/10/20,2020-11,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.955752212389381
ID00008,34,Samples,run1,11/9/20,2020-11,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.920353982300885
ID00009,75,Samples,run1,11/10/20,2020-11,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00010,35,Samples,run1,11/14/20,2020-11,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00011,11,Samples,run1,11/14/20,2020-11,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.929203539823009
ID00012,19,Samples,run1,11/19/20,2020-11,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00013,90,Samples,run1,11/30/20,2020-11,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00014,58,Samples,run1,12/3/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.982300884955752
ID00015,3,Samples,run1,12/3/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.982300884955752
ID00016,51,Samples,run1,12/4/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.964601769911504
ID00017,67,Samples,run1,12/4/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.964601769911504
ID00018,66,Samples,run1,12/5/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00019,142,Samples,run1,12/10/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.946902654867257
ID00020,149,Samples,run1,12/12/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.973451327433628
ID00022,128,Samples,run1,12/15/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00023,171,Samples,run1,12/16/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.964601769911504
ID00024,99,Samples,run1,12/16/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00025,165,Samples,run1,12/16/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00026,137,Samples,run1,12/12/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.929203539823009
ID00027,144,Samples,run1,12/18/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.929203539823009
ID00028,157,Samples,run1,12/23/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.955752212389381
ID00029,156,Samples,run1,12/23/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.955752212389381
ID00030,135,Samples,run1,12/23/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00032,164,Samples,run1,12/30/20,2020-12,2020-Q4,2020,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.982300884955752
ID00033,130,Samples,run1,3/4/21,2021-03,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.973451327433628
ID00034,98,Samples,run1,1/5/21,2021-01,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00035,113,Samples,run1,1/5/21,2021-01,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00036,129,Samples,run1,1/6/21,2021-01,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00037,105,Samples,run1,1/9/21,2021-01,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00038,114,Samples,run1,1/12/21,2021-01,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00039,163,Samples,run1,1/12/21,2021-01,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00040,122,Samples,run1,1/13/21,2021-01,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00042,107,Samples,run1,1/18/21,2021-01,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.867256637168142
ID00043,151,Samples,run1,1/15/21,2021-01,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00044,170,Samples,run1,1/21/21,2021-01,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.982300884955752
ID00046,121,Samples,run1,1/27/21,2021-01,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00047,97,Samples,run1,2/2/21,2021-02,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00048,150,Samples,run1,2/2/21,2021-02,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00049,115,Samples,run1,2/2/21,2021-02,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,1
ID00050,120,Samples,run1,2/10/21,2021-02,2021-Q1,2021,Region 1,Department 2,Municipality 2,-77.03116,3.8801,Municipality 2,0.991150442477876
ID00239,25,Samples,run1,8/27/20,2020-08,2020-Q3,2020,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00240,9,Samples,run1,8/27/20,2020-08,2020-Q3,2020,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00241,17,Samples,run1,2/17/21,2021-02,2021-Q1,2021,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00242,1,Samples,run1,10/1/20,2020-10,2020-Q4,2020,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00243,89,Samples,run1,10/2/20,2020-10,2020-Q4,2020,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.938053097345133
ID00244,49,Samples,run1,10/26/20,2020-10,2020-Q4,2020,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00245,57,Samples,run1,11/13/20,2020-11,2020-Q4,2020,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00250,33,Samples,run1,11/18/20,2020-11,2020-Q4,2020,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00251,81,Samples,run1,12/2/20,2020-12,2020-Q4,2020,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.831858407079646
ID00252,41,Samples,run1,12/21/20,2020-12,2020-Q4,2020,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.884955752212389
ID00253,26,Samples,run1,12/22/20,2020-12,2020-Q4,2020,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.982300884955752
ID00255,18,Samples,run1,12/28/20,2020-12,2020-Q4,2020,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00256,10,Samples,run1,1/12/21,2021-01,2021-Q1,2021,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00257,28,Samples,run1,1/18/21,2021-01,2021-Q1,2021,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00258,83,Samples,run1,1/18/21,2021-01,2021-Q1,2021,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00259,20,Samples,run1,1/18/21,2021-01,2021-Q1,2021,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00260,36,Samples,run1,1/25/21,2021-01,2021-Q1,2021,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00261,52,Samples,run1,1/28/21,2021-01,2021-Q1,2021,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00262,4,Samples,run1,2/8/21,2021-02,2021-Q1,2021,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00263,91,Samples,run1,2/8/21,2021-02,2021-Q1,2021,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,1
ID00264,12,Samples,run1,2/11/21,2021-02,2021-Q1,2021,Region 1,Department 1,Municipality 1,-76.65806,5.69222,Municipality 1,0.991150442477876
ID00816,29,Samples,run1,9/23/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00817,145,Samples,run1,9/24/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID00818,24,Samples,run1,9/24/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.867256637168142
ID00819,48,Samples,run1,9/24/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00820,131,Samples,run1,9/25/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00821,64,Samples,run1,9/25/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.893805309734513
ID00822,179,Samples,run1,9/25/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00823,15,Samples,run1,9/28/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.955752212389381
ID00824,92,Samples,run1,9/28/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.584070796460177
ID00825,70,Samples,run1,9/29/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.858407079646018
ID00826,63,Samples,run1,9/29/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.938053097345133
ID00827,95,Samples,run1,9/29/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.539823008849557
ID00828,79,Samples,run1,9/29/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.893805309734513
ID00829,80,Samples,run1,9/30/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID00830,100,Samples,run1,9/30/20,2020-09,2020-Q3,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00831,96,Samples,run1,10/1/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.938053097345133
ID00832,168,Samples,run1,10/1/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID00833,102,Samples,run1,10/1/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.982300884955752
ID00834,181,Samples,run1,10/1/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00835,167,Samples,run1,10/2/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00836,173,Samples,run1,10/2/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.858407079646018
ID00837,159,Samples,run1,10/2/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00838,108,Samples,run1,10/5/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.964601769911504
ID00839,37,Samples,run1,10/5/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.964601769911504
ID00840,61,Samples,run1,10/6/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.982300884955752
ID00841,7,Samples,run1,10/6/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.920353982300885
ID00843,47,Samples,run1,10/8/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00844,39,Samples,run1,10/8/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID00845,118,Samples,run1,10/9/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00846,56,Samples,run1,10/10/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID00847,153,Samples,run1,10/13/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.982300884955752
ID00848,69,Samples,run1,10/13/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.663716814159292
ID00849,172,Samples,run1,10/13/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00850,14,Samples,run1,10/14/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00852,22,Samples,run1,10/14/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID00853,6,Samples,run1,10/16/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00854,116,Samples,run1,10/16/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00855,132,Samples,run1,10/19/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID00856,139,Samples,run1,10/20/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00857,160,Samples,run1,10/22/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID00858,146,Samples,run1,10/23/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00859,60,Samples,run1,10/26/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.982300884955752
ID00860,78,Samples,run1,10/29/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.982300884955752
ID00861,88,Samples,run1,10/29/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00862,5,Samples,run1,10/30/20,2020-10,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID00863,13,Samples,run1,11/3/20,2020-11,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00864,86,Samples,run1,11/3/20,2020-11,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.876106194690266
ID00865,21,Samples,run1,11/4/20,2020-11,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00866,62,Samples,run1,11/4/20,2020-11,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00867,94,Samples,run1,11/5/20,2020-11,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.867256637168142
ID00868,55,Samples,run1,11/6/20,2020-11,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00869,23,Samples,run1,11/6/20,2020-11,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.946902654867257
ID00871,40,Samples,run1,11/9/20,2020-11,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00872,16,Samples,run1,11/10/20,2020-11,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00873,38,Samples,run1,11/10/20,2020-11,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.973451327433628
ID00874,30,Samples,run1,11/11/20,2020-11,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID00875,117,Samples,run1,11/30/20,2020-11,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,0.991150442477876
ID00876,101,Samples,run1,12/3/20,2020-12,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
ID00877,109,Samples,run1,12/3/20,2020-12,2020-Q4,2020,Region 1,Department 3,Municipality 3,-77.883,2.567,Municipality 3,1
